i,i_user_agg_count_mean,i_user_agg_count_std,i_user_agg_count_max,i_user_agg_count_median,i_user_agg_amount_mean,i_user_agg_amount_std,i_user_agg_amount_max,i_user_agg_amount_median
14260016,1.67,0.47,2,2,10.83,3.06,13.0,13.0
14261001,1.0,0.0,1,1,26.8,0.0,26.8,26.8
14261013,1.0,0.0,1,1,16.5,0.0,16.5,16.5
14261017,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14261019,2.0,0.0,2,2,11.6,0.0,11.6,11.6
14270002,1.0,0.0,1,1,7.0,0.0,7.0,7.0
14270003,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14270010,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14271000,4.0,0.0,4,4,27.6,0.0,27.6,27.6
14272005,1.0,0.0,1,1,23.8,0.0,23.8,23.8
14275005,1.0,0.0,1,1,9.0,0.0,9.0,9.0
14275007,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14275016,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14275018,3.0,0.0,3,3,15.9,0.0,15.9,15.9
14275019,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14275020,1.0,0.0,1,1,19.5,0.0,19.5,19.5
14275022,2.0,0.0,2,2,4.4,0.0,4.4,4.4
14275023,1.0,0.0,1,1,3.23,0.09,3.3,3.3
14275036,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14275037,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14276005,1.0,0.0,1,1,14.8,0.0,14.8,14.8
14280006,1.0,0.0,1,1,2.9,0.0,2.9,2.9
14280008,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14281001,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14281004,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14281005,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14283002,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14284000,1.0,0.0,1,1,3.6,0.0,3.6,3.6
14284001,1.33,0.47,2,1,4.8,1.7,7.2,3.6
14284012,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14300010,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14300014,2.0,0.0,2,2,21.6,0.0,21.6,21.6
14300043,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14300046,1.0,0.0,1,1,8.8,0.0,8.8,8.8
14300048,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14300085,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14300086,1.25,0.43,2,1,19.75,6.84,31.6,15.8
14310002,3.0,0.0,3,3,43.2,0.0,43.2,43.2
14310058,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14310065,1.0,0.0,1,1,18.5,0.0,18.5,18.5
14310067,1.0,0.0,1,1,19.8,0.0,19.8,19.8
14310068,1.0,0.0,1,1,17.5,0.0,17.5,17.5
14340003,2.0,0.0,2,2,76.0,0.0,76.0,76.0
14342000,2.0,0.0,2,2,65.0,0.0,65.0,65.0
14342004,1.0,0.0,1,1,18.8,0.0,18.8,18.8
14342005,1.0,0.0,1,1,18.8,0.0,18.8,18.8
14342006,1.0,0.0,1,1,18.8,0.0,18.8,18.8
14342033,1.0,0.0,1,1,68.0,0.0,68.0,68.0
14351001,2.0,0.0,2,2,105.6,0.0,105.6,105.6
14352004,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14352011,1.0,0.0,1,1,99.0,0.0,99.0,99.0
14366006,1.0,0.0,1,1,229.0,0.0,229.0,229.0
14401003,1.0,0.0,1,1,17.91,0.0,17.91,17.91
14401004,1.0,0.0,1,1,22.5,0.0,22.5,22.5
14401013,1.0,0.0,1,1,14.93,4.68,20.76,16.63
14401014,1.0,0.0,1,1,21.93,0.0,21.93,21.93
14401025,1.0,0.0,1,1,35.2,31.78,102.56,25.38
14401030,1.0,0.0,1,1,7.95,3.2,11.2,9.04
14402009,1.0,0.0,1,1,20.39,4.94,25.34,25.34
14403013,1.0,0.0,1,1,10.59,5.62,16.22,16.22
14403025,1.0,0.0,1,1,12.32,0.0,12.32,12.32
14403044,1.0,0.0,1,1,20.72,0.0,20.72,20.72
14403075,1.0,0.0,1,1,8.36,0.0,8.36,8.36
14403083,1.0,0.0,1,1,12.68,6.92,19.61,19.61
14404003,1.0,0.0,1,1,2.3,0.0,2.3,2.3
14405009,1.0,0.0,1,1,20.16,0.0,20.16,20.16
14405011,1.0,0.0,1,1,7.28,0.0,7.28,7.28
14405016,1.0,0.0,1,1,10.08,0.0,10.08,10.08
14405023,1.0,0.0,1,1,8.96,0.0,8.96,8.96
14405027,1.0,0.0,1,1,17.22,0.0,17.22,17.22
14405030,1.0,0.0,1,1,14.2,0.0,14.2,14.2
14405032,1.0,0.0,1,1,5.47,0.0,5.47,5.47
14406018,1.5,0.5,2,2,17.57,7.84,25.41,25.41
14407010,1.0,0.0,1,1,3.94,0.0,3.94,3.94
14407021,1.0,0.0,1,1,33.22,0.0,33.22,33.22
14407023,1.0,0.0,1,1,26.18,0.0,26.18,26.18
14409005,1.0,0.0,1,1,14.48,0.0,14.48,14.48
14504000,1.0,0.0,1,1,17.8,0.0,17.8,17.8
14504009,1.0,0.0,1,1,45.0,0.0,45.0,45.0
14504017,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14513007,1.5,0.5,2,2,2.5,1.5,4.0,4.0
14513009,1.5,0.5,2,2,4.8,1.6,6.4,6.4
14513010,1.0,0.0,1,1,3.2,0.0,3.2,3.2
14513012,1.0,0.0,1,1,3.2,0.0,3.2,3.2
14513015,2.0,0.0,2,2,7.0,0.0,7.0,7.0
14513016,2.0,0.0,2,2,7.0,0.0,7.0,7.0
14513017,1.5,0.5,2,2,6.75,2.25,9.0,9.0
14513020,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14513024,1.0,0.0,1,1,3.1,0.0,3.1,3.1
14513025,1.5,0.5,2,2,4.65,1.55,6.2,6.2
14513028,1.0,0.0,1,1,1.0,0.0,1.0,1.0
14513031,1.5,0.5,2,2,4.0,3.0,7.0,7.0
14513032,1.0,0.0,1,1,9.5,0.0,9.5,9.5
14513033,1.0,0.0,1,1,9.5,0.0,9.5,9.5
14513034,1.0,0.0,1,1,13.5,0.0,13.5,13.5
14515001,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14515002,1.0,0.0,1,1,15.5,0.0,15.5,15.5
14520003,1.0,0.0,1,1,18.5,0.0,18.5,18.5
14521014,1.0,0.0,1,1,55.0,0.0,55.0,55.0
14521025,1.0,0.0,1,1,42.5,0.0,42.5,42.5
14521027,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14521028,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14521032,1.0,0.0,1,1,42.8,0.0,42.8,42.8
14521033,1.0,0.0,1,1,42.8,0.0,42.8,42.8
14525014,1.0,0.0,1,1,4.5,0.5,5.0,5.0
14525015,1.0,0.0,1,1,3.99,0.0,3.99,3.99
14525016,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14525018,1.0,0.0,1,1,19.45,2.46,21.9,21.9
14528001,1.0,0.0,1,1,6.3,0.0,6.3,6.3
14530004,2.0,0.0,2,2,9.0,0.0,9.0,9.0
14530014,1.0,0.0,1,1,7.6,0.0,7.6,7.6
14530016,1.0,0.0,1,1,32.0,0.0,32.0,32.0
14530018,1.0,0.0,1,1,26.8,0.0,26.8,26.8
14530025,1.0,0.0,1,1,22.9,0.0,22.9,22.9
14531008,1.0,0.0,1,1,23.8,0.0,23.8,23.8
14531011,1.0,0.0,1,1,39.8,0.0,39.8,39.8
14531014,1.0,0.0,1,1,29.8,0.0,29.8,29.8
14531019,1.0,0.0,1,1,59.8,0.0,59.8,59.8
14531021,1.0,0.0,1,1,29.8,0.0,29.8,29.8
14531029,1.0,0.0,1,1,26.8,0.0,26.8,26.8
14531032,1.0,0.0,1,1,24.9,0.0,24.9,24.9
14531033,1.0,0.0,1,1,27.9,0.0,27.9,27.9
14532003,1.0,0.0,1,1,56.0,0.0,56.0,56.0
14540006,1.0,0.0,1,1,23.5,0.0,23.5,23.5
14540013,1.0,0.0,1,1,17.6,0.0,17.6,17.6
14541000,1.0,0.0,1,1,23.8,0.0,23.8,23.8
14541001,1.0,0.0,1,1,25.0,0.0,25.0,25.0
14543002,1.0,0.0,1,1,24.9,0.0,24.9,24.9
14543003,1.0,0.0,1,1,24.9,0.0,24.9,24.9
14543004,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14550004,1.0,0.0,1,1,18.9,0.0,18.9,18.9
14551012,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14551016,1.0,0.0,1,1,18.5,0.0,18.5,18.5
14552000,1.5,0.5,2,2,22.2,7.4,29.6,29.6
14552006,2.0,0.0,2,2,29.6,0.0,29.6,29.6
14560001,1.0,0.0,1,1,13.3,0.0,13.3,13.3
14560011,1.0,0.0,1,1,6.6,0.0,6.6,6.6
14560012,1.0,0.0,1,1,6.6,0.0,6.6,6.6
14560013,1.0,0.0,1,1,6.6,0.0,6.6,6.6
14561001,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14563000,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14563002,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14570009,1.0,0.0,1,1,29.8,0.0,29.8,29.8
14570010,1.0,0.0,1,1,25.8,0.0,25.8,25.8
14570013,1.0,0.0,1,1,27.8,0.0,27.8,27.8
14570014,1.0,0.0,1,1,62.5,0.0,62.5,62.5
14570066,1.0,0.0,1,1,38.0,0.0,38.0,38.0
14570092,1.0,0.0,1,1,168.0,0.0,168.0,168.0
14572004,1.0,0.0,1,1,33.8,0.0,33.8,33.8
14572006,1.0,0.0,1,1,33.8,0.0,33.8,33.8
14573000,3.0,0.0,3,3,25.5,0.0,25.5,25.5
14573010,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14580000,1.0,0.0,1,1,39.8,0.0,39.8,39.8
14580010,2.0,0.0,2,2,43.8,0.0,43.8,43.8
14580015,1.0,0.0,1,1,38.0,0.0,38.0,38.0
14580016,1.0,0.0,1,1,33.0,0.0,33.0,33.0
14580023,1.0,0.0,1,1,168.0,0.0,168.0,168.0
14583003,1.0,0.0,1,1,36.0,0.0,36.0,36.0
14585004,1.0,0.0,1,1,22.9,0.0,22.9,22.9
14585005,1.0,0.0,1,1,28.8,0.0,28.8,28.8
14590032,1.0,0.0,1,1,32.0,0.0,32.0,32.0
14593008,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14593009,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14593013,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14593016,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14593017,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14593024,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14594003,1.0,0.0,1,1,19.5,0.0,19.5,19.5
14594004,2.0,0.0,2,2,24.0,0.0,24.0,24.0
14594006,1.0,0.0,1,1,2.3,0.0,2.3,2.3
14594007,1.0,0.0,1,1,2.3,0.0,2.3,2.3
14594013,2.5,1.5,4,4,14.75,8.85,23.6,23.6
14594014,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14594017,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14594028,1.0,0.0,1,1,27.5,0.0,27.5,27.5
14596010,2.0,0.0,2,2,5.0,0.0,5.0,5.0
14596013,2.0,0.0,2,2,19.8,0.0,19.8,19.8
14596015,1.5,0.5,2,2,14.85,4.95,19.8,19.8
14596016,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14596018,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14613004,1.0,0.0,1,1,656.0,0.0,656.0,656.0
14617001,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14620001,1.0,0.0,1,1,35.0,0.0,35.0,35.0
14620005,1.0,0.0,1,1,32.0,0.0,32.0,32.0
14630004,1.0,0.0,1,1,7.6,0.0,7.6,7.6
14630006,1.25,0.43,2,1,5.62,1.95,9.0,4.5
14630008,1.0,0.0,1,1,13.41,0.45,13.8,13.8
14631002,1.67,0.94,3,1,7.9,4.53,14.3,4.9
14632000,1.0,0.0,1,1,14.6,0.0,14.6,14.6
14632001,1.0,0.0,1,1,14.5,0.0,14.5,14.5
14633000,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14633002,1.0,0.0,1,1,7.6,0.0,7.6,7.6
14633003,1.0,0.0,1,1,4.77,0.19,4.9,4.9
14635000,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14635003,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14636002,2.0,0.0,2,2,6.6,0.0,6.6,6.6
14636005,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14636007,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14636008,2.0,0.0,2,2,6.6,0.0,6.6,6.6
14640000,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14644000,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14644004,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14650002,1.0,0.0,1,1,13.5,0.0,13.5,13.5
14650003,3.0,0.0,3,3,69.0,0.0,69.0,69.0
14651000,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14653000,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14655000,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14655001,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14655002,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14660001,1.0,0.0,1,1,13.8,0.0,13.8,13.8
14661000,1.0,0.0,1,1,19.8,0.0,19.8,19.8
14661001,1.0,0.0,1,1,19.8,0.0,19.8,19.8
14661002,1.33,0.47,2,1,27.73,9.81,41.6,20.8
14661005,1.0,0.0,1,1,14.8,0.0,14.8,14.8
14661007,1.11,0.31,2,1,16.44,4.65,29.6,14.8
14661008,1.0,0.0,1,1,14.8,0.0,14.8,14.8
14663000,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14700013,2.0,0.0,2,2,117.8,0.0,117.8,117.8
14700032,1.0,0.0,1,1,33.5,0.0,33.5,33.5
14700033,1.0,0.0,1,1,36.5,0.0,36.5,36.5
14701018,1.0,0.0,1,1,46.9,0.0,46.9,46.9
14701035,1.0,0.0,1,1,35.9,0.0,35.9,35.9
14701036,1.0,0.0,1,1,73.8,0.0,73.8,73.8
14701037,1.0,0.0,1,1,89.9,0.0,89.9,89.9
14701038,1.0,0.0,1,1,47.9,0.0,47.9,47.9
14705000,1.0,0.0,1,1,7.0,0.0,7.0,7.0
14705002,1.0,0.0,1,1,39.9,0.0,39.9,39.9
14705007,1.0,0.0,1,1,41.5,0.0,41.5,41.5
14705015,1.0,0.0,1,1,53.9,0.0,53.9,53.9
14710008,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14710010,1.0,0.0,1,1,39.9,0.0,39.9,39.9
14710012,1.0,0.0,1,1,24.8,0.0,24.8,24.8
14710013,1.0,0.0,1,1,25.9,0.0,25.9,25.9
14710014,1.0,0.0,1,1,52.9,0.0,52.9,52.9
14710015,1.0,0.0,1,1,28.9,0.0,28.9,28.9
14710019,1.0,0.0,1,1,32.8,0.0,32.8,32.8
14710024,1.0,0.0,1,1,38.9,0.0,38.9,38.9
14710026,1.0,0.0,1,1,29.9,0.0,29.9,29.9
14714001,1.0,0.0,1,1,26.8,0.0,26.8,26.8
14715009,1.0,0.0,1,1,36.8,0.0,36.8,36.8
14715011,1.0,0.0,1,1,21.8,0.0,21.8,21.8
14720001,1.25,0.43,2,1,3.75,1.3,6.0,3.0
14720004,1.5,0.5,2,2,4.5,1.5,6.0,6.0
14720005,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14720008,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14721017,1.0,0.0,1,1,17.5,0.0,17.5,17.5
14721020,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14721021,2.0,1.73,5,1,14.55,12.91,36.9,7.5
14721022,3.5,1.5,5,5,25.95,10.95,36.9,36.9
14721024,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14721026,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14721027,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14721028,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14721033,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14721036,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14721039,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14721041,1.0,0.0,1,1,17.5,0.0,17.5,17.5
14721042,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14721043,1.0,0.0,1,1,10.43,0.75,11.5,9.9
14721044,1.0,0.0,1,1,10.7,0.8,11.5,11.5
14721056,1.0,0.0,1,1,26.5,0.0,26.5,26.5
14721057,1.0,0.0,1,1,26.5,0.0,26.5,26.5
14721066,1.0,0.0,1,1,30.8,0.0,30.8,30.8
14721068,1.0,0.0,1,1,29.8,0.0,29.8,29.8
14721069,1.0,0.0,1,1,35.0,0.0,35.0,35.0
14721070,1.5,0.5,2,2,18.75,6.25,25.0,25.0
14721071,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14721072,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14721073,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14721076,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14721077,1.0,0.0,1,1,21.8,0.0,21.8,21.8
14721078,1.33,0.47,2,1,29.07,10.28,43.6,21.8
14721080,1.5,0.5,2,2,25.2,8.4,33.6,33.6
14721086,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14721096,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14722007,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14722015,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14722017,2.0,0.0,2,2,12.4,0.0,12.4,12.4
14722021,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14722022,1.4,0.49,2,1,5.8,2.23,9.0,4.0
14722029,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14722030,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14722031,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14722032,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14722033,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14722034,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14722035,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14722039,2.0,0.0,2,2,16.6,0.0,16.6,16.6
14722045,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14722047,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14722050,4.0,0.0,4,4,22.0,0.0,22.0,22.0
14722051,4.0,0.0,4,4,22.0,0.0,22.0,22.0
14722053,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14722057,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14722062,1.0,0.0,1,1,8.0,0.0,8.0,8.0
14722063,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14722066,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14722069,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14722072,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14722074,2.0,1.0,3,3,10.0,5.0,15.0,15.0
14722075,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14722078,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14722079,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14722080,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14722095,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14722097,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14722101,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14723002,1.0,0.0,1,1,1.5,0.0,1.5,1.5
14723003,1.0,0.0,1,1,1.5,0.0,1.5,1.5
14723004,1.0,0.0,1,1,1.5,0.0,1.5,1.5
14723008,1.5,0.5,2,2,0.9,0.3,1.2,1.2
14723009,1.5,0.5,2,2,0.9,0.3,1.2,1.2
14723011,3.0,1.0,4,4,3.0,1.0,4.0,4.0
14723012,1.5,0.5,2,2,1.5,0.5,2.0,2.0
14723019,2.0,1.0,3,3,17.8,8.9,26.7,26.7
14723020,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14730000,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14730005,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14732001,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14732003,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14733008,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14733015,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14741004,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14750003,2.0,0.0,2,2,21.6,0.0,21.6,21.6
14750010,1.0,0.0,1,1,9.5,0.0,9.5,9.5
14750011,1.0,0.0,1,1,6.2,0.0,6.2,6.2
14750012,2.5,1.5,4,4,31.25,18.75,50.0,50.0
14750015,2.0,0.0,2,2,17.8,0.0,17.8,17.8
14750017,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14750019,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14750025,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14750028,2.0,0.0,2,2,21.8,0.0,21.8,21.8
14750029,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14750037,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14750038,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14750040,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14750041,1.0,0.0,1,1,5.99,0.0,5.99,5.99
14750042,1.33,0.47,2,1,8.49,2.54,11.98,7.5
14750043,1.5,0.5,2,2,16.35,5.45,21.8,21.8
14750044,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14750053,2.0,0.0,2,2,17.6,0.0,17.6,17.6
14750054,2.0,0.0,2,2,17.6,0.0,17.6,17.6
14750057,2.0,1.0,3,3,19.4,9.7,29.1,29.1
14750061,1.0,0.0,1,1,12.7,1.27,13.6,13.6
14750062,1.0,0.0,1,1,12.6,0.0,12.6,12.6
14750064,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14750066,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14753011,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14753012,2.0,0.0,2,2,19.8,0.0,19.8,19.8
14754005,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14754014,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14754017,1.0,0.0,1,1,19.9,0.0,19.9,19.9
14754022,2.0,0.0,2,2,15.8,0.0,15.8,15.8
14760000,1.0,0.0,1,1,5.6,0.0,5.6,5.6
14770010,1.0,0.0,1,1,142.8,0.0,142.8,142.8
14770017,1.0,0.0,1,1,109.8,0.0,109.8,109.8
14770018,1.0,0.0,1,1,106.9,0.0,106.9,106.9
14770019,1.0,0.0,1,1,129.9,0.0,129.9,129.9
14770039,1.0,0.0,1,1,124.9,0.0,124.9,124.9
14771004,1.0,0.0,1,1,35.0,0.0,35.0,35.0
14771007,1.0,0.0,1,1,44.9,0.0,44.9,44.9
14774009,1.0,0.0,1,1,35.0,0.0,35.0,35.0
14774011,1.0,0.0,1,1,89.9,0.0,89.9,89.9
14775004,1.0,0.0,1,1,34.9,0.0,34.9,34.9
14777022,1.0,0.0,1,1,198.0,0.0,198.0,198.0
14777030,1.0,0.0,1,1,218.0,0.0,218.0,218.0
14777059,1.0,0.0,1,1,338.0,0.0,338.0,338.0
14800001,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14800003,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14800008,1.0,0.0,1,1,15.6,0.0,15.6,15.6
14800009,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14800010,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14800019,1.0,0.0,1,1,8.8,0.0,8.8,8.8
14800021,1.0,0.0,1,1,19.9,0.0,19.9,19.9
14800022,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14800026,1.0,0.0,1,1,32.8,0.0,32.8,32.8
14801002,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14801005,1.0,0.0,1,1,9.0,0.0,9.0,9.0
14801009,1.0,0.0,1,1,14.9,0.0,14.9,14.9
14801010,1.0,0.0,1,1,9.5,0.0,9.5,9.5
14802006,1.0,0.0,1,1,10.0,0.0,10.0,10.0
14802008,1.0,0.0,1,1,14.0,0.0,14.0,14.0
14802009,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14802011,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14802013,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14802015,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14802016,1.0,0.0,1,1,16.5,0.0,16.5,16.5
14802022,1.0,0.0,1,1,13.9,0.0,13.9,13.9
14802023,1.0,0.0,1,1,23.9,0.0,23.9,23.9
14802027,1.0,0.0,1,1,13.9,0.0,13.9,13.9
14802050,1.0,0.0,1,1,14.4,0.0,14.4,14.4
14802051,1.0,0.0,1,1,25.9,0.0,25.9,25.9
14802052,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14802054,1.0,0.0,1,1,18.18,0.64,18.5,18.5
14802055,1.0,0.0,1,1,23.62,1.82,25.8,22.5
14802056,1.0,0.0,1,1,19.22,1.3,19.8,19.8
14802057,1.0,0.0,1,1,10.3,0.4,10.7,10.7
14804000,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14804015,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14804025,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14810001,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14810009,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14811002,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14811003,1.0,0.0,1,1,14.8,0.0,14.8,14.8
14811005,1.0,0.0,1,1,9.0,0.0,9.0,9.0
14811015,1.0,0.0,1,1,22.0,0.0,22.0,22.0
14811020,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14811021,1.0,0.0,1,1,22.9,0.0,22.9,22.9
14811024,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14811025,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14811027,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14812001,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14812003,2.0,0.0,2,2,44.0,0.0,44.0,44.0
14812004,1.0,0.0,1,1,18.0,0.0,18.0,18.0
14812005,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14812007,1.0,0.0,1,1,8.1,0.98,8.9,8.9
14812008,1.0,0.0,1,1,7.55,0.0,7.55,7.55
14812016,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14813000,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14813002,1.0,0.0,1,1,15.5,0.0,15.5,15.5
14813003,2.0,1.0,3,3,15.8,6.9,22.7,22.7
14814000,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14814001,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14814019,2.0,0.0,2,2,17.8,0.0,17.8,17.8
14814023,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14814026,1.5,0.5,2,2,12.9,4.3,17.2,17.2
14815001,1.0,0.0,1,1,5.7,0.0,5.7,5.7
14815003,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14815006,1.0,0.0,1,1,12.35,2.45,14.8,14.8
14815007,1.0,0.0,1,1,5.29,0.3,5.6,5.6
14815012,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14818000,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14820001,1.0,0.0,1,1,19.5,0.0,19.5,19.5
14820003,2.0,0.0,2,2,19.6,0.0,19.6,19.6
