i,i_count_all,i_count_2,i_count_3,i_count_4,i_amount_all,i_amount_2,i_amount_3,i_amount_4
14860021,6.0,1.0,5.0,0.0,12.0,2.0,10.0,0.0
14860022,14.0,2.0,11.0,1.0,28.0,4.0,22.0,2.0
14860025,6.0,0.0,2.0,4.0,18.0,0.0,6.0,12.0
14860028,1.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0
14861002,2.0,1.0,1.0,0.0,20.0,10.0,10.0,0.0
14861003,2.0,1.0,1.0,0.0,21.0,10.5,10.5,0.0
14861007,3.0,0.0,2.0,1.0,25.5,0.0,17.0,8.5
14862003,1.0,0.0,1.0,0.0,12.5,0.0,12.5,0.0
14862007,1.0,0.0,1.0,0.0,8.9,0.0,8.9,0.0
14863003,5.0,0.0,1.0,4.0,96.5,0.0,19.3,77.2
14863005,1.0,0.0,0.0,1.0,72.0,0.0,0.0,72.0
14863007,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
14863008,7.0,2.0,2.0,3.0,42.0,12.0,12.0,18.0
14863009,1.0,1.0,0.0,0.0,8.8,8.8,0.0,0.0
14863010,1.0,0.0,0.0,1.0,7.9,0.0,0.0,7.9
14865002,1.0,0.0,0.0,1.0,23.8,0.0,0.0,23.8
14870001,2.0,2.0,0.0,0.0,8.6,8.6,0.0,0.0
14870005,1.0,1.0,0.0,0.0,8.8,8.8,0.0,0.0
14870011,2.0,1.0,1.0,0.0,15.8,7.9,7.9,0.0
14871000,5.0,3.0,2.0,0.0,12.5,7.5,5.0,0.0
14872000,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
14872001,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0
14873001,23.0,5.0,14.0,4.0,34.5,7.5,21.0,6.0
14873003,3.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0
14873004,1.0,1.0,0.0,0.0,1.5,1.5,0.0,0.0
14874000,3.0,1.0,1.0,1.0,15.899999999999999,5.3,5.3,5.3
14900003,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
14900006,2.0,0.0,1.0,1.0,3.6,0.0,1.8,1.8
14900008,11.0,4.0,4.0,3.0,17.4,7.2,4.8,5.4
14900009,7.0,5.0,0.0,2.0,17.5,12.5,0.0,5.0
14900010,4.0,2.0,0.0,2.0,8.98,5.0,0.0,3.98
14900011,6.0,2.0,0.0,4.0,22.779999999999998,7.18,0.0,15.6
14900013,3.0,1.0,0.0,2.0,7.5,2.5,0.0,5.0
14900014,4.0,2.0,0.0,2.0,9.49,4.49,0.0,5.0
14900015,6.0,0.0,3.0,3.0,7.8,0.0,3.9000000000000004,3.9000000000000004
14900016,7.0,0.0,7.0,0.0,11.4,0.0,11.4,0.0
14900017,2.0,1.0,1.0,0.0,4.49,2.5,1.99,0.0
14900019,2.0,0.0,2.0,0.0,2.6,0.0,2.6,0.0
14900021,1.0,0.0,1.0,0.0,2.4,0.0,2.4,0.0
14900022,2.0,1.0,1.0,0.0,4.4,2.2,2.2,0.0
14900023,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
14901002,7.0,1.0,6.0,0.0,14.0,2.0,12.0,0.0
14902001,3.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0
14903000,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
14903001,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
14903002,1.0,0.0,1.0,0.0,1.8,0.0,1.8,0.0
14903004,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
14903005,1.0,0.0,1.0,0.0,2.8,0.0,2.8,0.0
14905002,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
14905003,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
14905004,3.0,2.0,1.0,0.0,6.0,4.0,2.0,0.0
14905005,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
14905006,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
14905009,5.0,5.0,0.0,0.0,9.0,9.0,0.0,0.0
14906002,2.0,1.0,0.0,1.0,7.8,3.9,0.0,3.9
14906007,3.0,3.0,0.0,0.0,7.5,7.5,0.0,0.0
14906009,2.0,0.0,2.0,0.0,6.4,0.0,6.4,0.0
14906010,1.0,1.0,0.0,0.0,3.2,3.2,0.0,0.0
14906011,1.0,1.0,0.0,0.0,3.2,3.2,0.0,0.0
14906012,1.0,1.0,0.0,0.0,7.99,7.99,0.0,0.0
14906014,3.0,3.0,0.0,0.0,9.600000000000001,9.600000000000001,0.0,0.0
14911001,1.0,1.0,0.0,0.0,7.99,7.99,0.0,0.0
14911003,2.0,1.0,0.0,1.0,15.98,7.99,0.0,7.99
14912001,1.0,1.0,0.0,0.0,10.8,10.8,0.0,0.0
14912005,1.0,1.0,0.0,0.0,8.8,8.8,0.0,0.0
14914000,1.0,1.0,0.0,0.0,13.9,13.9,0.0,0.0
14914003,1.0,1.0,0.0,0.0,7.9,7.9,0.0,0.0
14916000,3.0,0.0,2.0,1.0,18.299999999999997,0.0,12.2,6.1
14916003,1.0,0.0,1.0,0.0,6.9,0.0,6.9,0.0
14916004,3.0,2.0,1.0,0.0,20.700000000000003,13.8,6.9,0.0
14916005,7.0,4.0,2.0,1.0,47.599999999999994,27.2,13.6,6.8
14916007,2.0,0.0,0.0,2.0,14.0,0.0,0.0,14.0
14916008,1.0,0.0,1.0,0.0,6.9,0.0,6.9,0.0
14916009,1.0,0.0,0.0,1.0,6.9,0.0,0.0,6.9
14917010,4.0,1.0,2.0,1.0,10.8,2.7,5.4,2.7
14917012,1.0,0.0,1.0,0.0,14.0,0.0,14.0,0.0
14917013,1.0,0.0,1.0,0.0,8.5,0.0,8.5,0.0
14920004,1.0,1.0,0.0,0.0,35.5,35.5,0.0,0.0
14924000,1.0,0.0,1.0,0.0,17.0,0.0,17.0,0.0
14925005,1.0,0.0,1.0,0.0,23.8,0.0,23.8,0.0
14926001,1.0,0.0,0.0,1.0,7.7,0.0,0.0,7.7
14926002,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
14928003,1.0,0.0,1.0,0.0,22.8,0.0,22.8,0.0
14930002,1.0,0.0,1.0,0.0,11.6,0.0,11.6,0.0
14931001,1.0,0.0,1.0,0.0,12.8,0.0,12.8,0.0
14931004,1.0,0.0,1.0,0.0,11.9,0.0,11.9,0.0
14932002,3.0,2.0,0.0,1.0,47.400000000000006,31.6,0.0,15.8
14932008,2.0,2.0,0.0,0.0,9.8,9.8,0.0,0.0
14932011,1.0,1.0,0.0,0.0,6.9,6.9,0.0,0.0
14932012,1.0,0.0,1.0,0.0,11.9,0.0,11.9,0.0
14932016,4.0,2.0,1.0,1.0,39.6,19.8,9.9,9.9
14933000,1.0,1.0,0.0,0.0,10.3,10.3,0.0,0.0
14940000,2.0,0.0,0.0,2.0,27.6,0.0,0.0,27.6
14943016,2.0,2.0,0.0,0.0,45.6,45.6,0.0,0.0
14943025,1.0,1.0,0.0,0.0,98.0,98.0,0.0,0.0
14944000,1.0,0.0,1.0,0.0,17.5,0.0,17.5,0.0
14956000,1.0,0.0,0.0,1.0,14.5,0.0,0.0,14.5
14956002,4.0,0.0,2.0,2.0,34.0,0.0,17.0,17.0
14956008,1.0,0.0,1.0,0.0,13.8,0.0,13.8,0.0
14956014,1.0,0.0,1.0,0.0,13.8,0.0,13.8,0.0
15000000,1.0,1.0,0.0,0.0,12.2,12.2,0.0,0.0
15000006,10.0,5.0,3.0,2.0,116.89999999999998,57.89999999999999,35.400000000000006,23.6
15000007,8.0,4.0,0.0,4.0,144.7,70.4,0.0,74.3
15000008,2.0,0.0,0.0,2.0,45.2,0.0,0.0,45.2
15000020,1.0,0.0,0.0,1.0,11.8,0.0,0.0,11.8
15000021,12.0,8.0,2.0,2.0,118.80000000000003,79.2,19.8,19.8
15000029,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0
15000051,3.0,0.0,0.0,3.0,14.700000000000001,0.0,0.0,14.700000000000001
15002000,1.0,1.0,0.0,0.0,15.9,15.9,0.0,0.0
15004001,2.0,0.0,0.0,2.0,15.0,0.0,0.0,15.0
15004003,3.0,0.0,2.0,1.0,24.0,0.0,16.0,8.0
15004005,2.0,0.0,1.0,1.0,4.4,0.0,2.2,2.2
15004009,1.0,1.0,0.0,0.0,8.9,8.9,0.0,0.0
15004012,11.0,1.0,5.0,5.0,23.359999999999996,1.99,11.0,10.370000000000001
15004015,1.0,0.0,0.0,1.0,10.5,0.0,0.0,10.5
15004024,20.0,0.0,2.0,18.0,39.8,0.0,3.98,35.81999999999999
15004027,1.0,1.0,0.0,0.0,5.9,5.9,0.0,0.0
15004032,1.0,1.0,0.0,0.0,2.5,2.5,0.0,0.0
15004033,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
15004036,16.0,1.0,12.0,3.0,32.0,2.0,24.0,6.0
15004041,2.0,2.0,0.0,0.0,9.8,9.8,0.0,0.0
15004043,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
15004044,6.0,0.0,6.0,0.0,31.2,0.0,31.2,0.0
15004045,1.0,0.0,1.0,0.0,1.3,0.0,1.3,0.0
15004046,2.0,0.0,2.0,0.0,9.8,0.0,9.8,0.0
15004048,2.0,0.0,1.0,1.0,15.4,0.0,6.9,8.5
15004049,2.0,2.0,0.0,0.0,17.0,17.0,0.0,0.0
15004051,5.0,2.0,0.0,3.0,5.0,2.0,0.0,3.0
15004053,1.0,0.0,1.0,0.0,7.5,0.0,7.5,0.0
15004057,1.0,0.0,1.0,0.0,10.9,0.0,10.9,0.0
15004058,1.0,1.0,0.0,0.0,2.5,2.5,0.0,0.0
15004062,4.0,0.0,0.0,4.0,23.6,0.0,0.0,23.6
15004066,1.0,1.0,0.0,0.0,5.9,5.9,0.0,0.0
15004067,2.0,0.0,0.0,2.0,11.8,0.0,0.0,11.8
15004070,1.0,0.0,1.0,0.0,5.5,0.0,5.5,0.0
15004077,2.0,0.0,1.0,1.0,15.8,0.0,7.9,7.9
15004080,3.0,0.0,0.0,3.0,37.99,0.0,0.0,37.99
15004082,1.0,0.0,0.0,1.0,10.9,0.0,0.0,10.9
15005000,2.0,2.0,0.0,0.0,33.8,33.8,0.0,0.0
15005010,1.0,0.0,0.0,1.0,19.8,0.0,0.0,19.8
15010004,1.0,1.0,0.0,0.0,12.8,12.8,0.0,0.0
15010012,2.0,0.0,2.0,0.0,19.8,0.0,19.8,0.0
15010017,1.0,0.0,1.0,0.0,21.9,0.0,21.9,0.0
15012001,1.0,0.0,0.0,1.0,12.8,0.0,0.0,12.8
15012002,1.0,1.0,0.0,0.0,12.5,12.5,0.0,0.0
15012003,1.0,0.0,0.0,1.0,12.8,0.0,0.0,12.8
15012006,1.0,0.0,0.0,1.0,3.8,0.0,0.0,3.8
15012007,4.0,3.0,0.0,1.0,23.2,17.4,0.0,5.8
15019015,3.0,3.0,0.0,0.0,19.5,19.5,0.0,0.0
15019017,2.0,2.0,0.0,0.0,9.8,9.8,0.0,0.0
15019020,1.0,0.0,0.0,1.0,21.2,0.0,0.0,21.2
15019023,1.0,0.0,0.0,1.0,16.8,0.0,0.0,16.8
15019024,1.0,0.0,0.0,1.0,16.8,0.0,0.0,16.8
15019025,1.0,0.0,0.0,1.0,16.8,0.0,0.0,16.8
15019026,1.0,0.0,0.0,1.0,16.8,0.0,0.0,16.8
15021022,1.0,0.0,0.0,1.0,21.0,0.0,0.0,21.0
15021023,1.0,1.0,0.0,0.0,10.1,10.1,0.0,0.0
15021028,1.0,0.0,0.0,1.0,13.8,0.0,0.0,13.8
15021029,1.0,0.0,0.0,1.0,21.8,0.0,0.0,21.8
15021030,1.0,0.0,0.0,1.0,9.8,0.0,0.0,9.8
15022002,2.0,1.0,1.0,0.0,39.0,19.5,19.5,0.0
15022004,8.0,8.0,0.0,0.0,164.0,164.0,0.0,0.0
15029013,1.0,0.0,0.0,1.0,19.5,0.0,0.0,19.5
15029040,1.0,0.0,0.0,1.0,4.8,0.0,0.0,4.8
15100000,2.0,2.0,0.0,0.0,59.6,59.6,0.0,0.0
15101001,1.0,0.0,0.0,1.0,39.5,0.0,0.0,39.5
15101003,4.0,1.0,1.0,2.0,96.0,24.0,24.0,48.0
15101004,1.0,0.0,0.0,1.0,30.8,0.0,0.0,30.8
15101005,1.0,1.0,0.0,0.0,30.8,30.8,0.0,0.0
15102001,1.0,0.0,1.0,0.0,32.9,0.0,32.9,0.0
15102002,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
15103000,2.0,1.0,1.0,0.0,36.0,18.0,18.0,0.0
15104008,1.0,1.0,0.0,0.0,35.5,35.5,0.0,0.0
15104009,5.0,4.0,1.0,0.0,99.0,79.2,19.8,0.0
15104011,2.0,0.0,0.0,2.0,41.6,0.0,0.0,41.6
15104012,4.0,1.0,1.0,2.0,58.0,14.5,14.5,29.0
15104013,1.0,0.0,0.0,1.0,17.6,0.0,0.0,17.6
15104014,2.0,1.0,0.0,1.0,13.0,6.5,0.0,6.5
15104015,1.0,1.0,0.0,0.0,6.5,6.5,0.0,0.0
15104020,3.0,1.0,1.0,1.0,88.80000000000001,29.6,29.6,29.6
15104025,2.0,0.0,2.0,0.0,43.8,0.0,43.8,0.0
15104026,1.0,0.0,0.0,1.0,15.9,0.0,0.0,15.9
15104036,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
15105001,1.0,0.0,0.0,1.0,5.8,0.0,0.0,5.8
15110000,6.0,1.0,2.0,3.0,75.0,12.5,25.0,37.5
15110001,175.0,42.0,60.0,73.0,507.4999999999997,121.80000000000001,174.00000000000003,211.70000000000005
15110002,4.0,2.0,0.0,2.0,15.6,7.8,0.0,7.8
15110004,28.0,0.0,25.0,3.0,154.0,0.0,137.5,16.5
15110005,8.0,0.0,1.0,7.0,23.2,0.0,2.9,20.299999999999997
15110008,4.0,3.0,1.0,0.0,67.6,50.699999999999996,16.9,0.0
15110009,2.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0
15110010,5.0,3.0,1.0,1.0,17.5,10.5,3.5,3.5
15110012,2.0,0.0,0.0,2.0,11.6,0.0,0.0,11.6
15110013,5.0,0.0,4.0,1.0,90.0,0.0,72.0,18.0
15110014,16.0,4.0,4.0,8.0,147.60000000000005,41.8,34.6,71.2
15110015,143.0,96.0,19.0,28.0,248.29999999999993,155.99999999999997,47.5,44.800000000000004
15110016,1.0,1.0,0.0,0.0,4.8,4.8,0.0,0.0
15110018,14.0,6.0,7.0,1.0,39.2,16.8,19.6,2.8
15110020,1.0,0.0,1.0,0.0,21.6,0.0,21.6,0.0
15110021,3.0,3.0,0.0,0.0,15.0,15.0,0.0,0.0
15110022,3.0,0.0,3.0,0.0,55.5,0.0,55.5,0.0
15110026,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
15110027,21.0,0.0,21.0,0.0,52.5,0.0,52.5,0.0
15110028,6.0,4.0,0.0,2.0,56.0,37.4,0.0,18.6
15110029,3.0,0.0,2.0,1.0,10.5,0.0,7.0,3.5
15110030,8.0,3.0,4.0,1.0,79.2,29.700000000000003,39.6,9.9
15110031,25.0,14.0,8.0,3.0,233.5,124.60000000000002,79.2,29.7
15110033,4.0,1.0,1.0,2.0,48.0,12.0,12.0,24.0
15110035,9.0,3.0,3.0,3.0,29.700000000000003,9.9,9.9,9.9
15110038,5.0,0.0,2.0,3.0,59.5,0.0,23.8,35.7
15110041,2.0,0.0,0.0,2.0,11.8,0.0,0.0,11.8
15110042,3.0,1.0,2.0,0.0,33.4,13.6,19.8,0.0
15110043,30.0,0.0,24.0,6.0,42.0,0.0,33.6,8.4
15110044,46.0,12.0,12.0,22.0,124.20000000000002,32.4,32.4,59.400000000000006
15110045,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0
15110046,6.0,1.0,2.0,3.0,71.7,14.0,28.0,29.700000000000003
15110047,2.0,0.0,0.0,2.0,17.8,0.0,0.0,17.8
15110049,4.0,0.0,0.0,4.0,55.6,0.0,0.0,55.6
15110051,2.0,1.0,1.0,0.0,29.8,14.9,14.9,0.0
15110052,1.0,1.0,0.0,0.0,15.2,15.2,0.0,0.0
15110060,2.0,2.0,0.0,0.0,34.7,34.7,0.0,0.0
15110063,7.0,6.0,1.0,0.0,59.5,51.0,8.5,0.0
15110066,2.0,0.0,2.0,0.0,25.8,0.0,25.8,0.0
15110068,3.0,1.0,2.0,0.0,14.399999999999999,4.8,9.6,0.0
15110069,12.0,2.0,3.0,7.0,129.80000000000004,23.8,31.700000000000003,74.30000000000001
15110071,60.0,12.0,44.0,4.0,135.71999999999997,30.0,97.75999999999999,7.96
15110073,7.0,0.0,0.0,7.0,19.6,0.0,0.0,19.6
15110075,2.0,0.0,1.0,1.0,39.2,0.0,19.6,19.6
15110076,11.0,2.0,6.0,3.0,70.9,12.8,37.4,20.700000000000003
15110078,1.0,1.0,0.0,0.0,18.9,18.9,0.0,0.0
15110079,4.0,1.0,0.0,3.0,51.2,12.8,0.0,38.400000000000006
15110080,11.0,5.0,2.0,4.0,158.8,74.0,25.6,59.2
15110083,1.0,0.0,0.0,1.0,11.8,0.0,0.0,11.8
15111000,11.0,7.0,0.0,4.0,105.59999999999998,67.2,0.0,38.4
15111001,6.0,3.0,1.0,2.0,55.3,29.6,7.9,17.8
15111002,7.0,1.0,4.0,2.0,61.1,7.9,31.6,21.6
15111003,1.0,1.0,0.0,0.0,14.9,14.9,0.0,0.0
15111005,6.0,6.0,0.0,0.0,30.0,30.0,0.0,0.0
15111010,17.0,3.0,9.0,5.0,76.5,13.5,40.5,22.5
15111011,1.0,0.0,1.0,0.0,15.9,0.0,15.9,0.0
15111012,1.0,0.0,0.0,1.0,17.8,0.0,0.0,17.8
15113000,19.0,1.0,6.0,12.0,53.2,2.8,16.8,33.6
15113001,1.0,1.0,0.0,0.0,17.5,17.5,0.0,0.0
15113002,5.0,1.0,1.0,3.0,19.5,3.9,3.9,11.7
15113004,24.0,6.0,12.0,6.0,64.80000000000001,16.2,32.400000000000006,16.2
15114000,44.0,3.0,35.0,6.0,73.97,7.2,57.83,8.94
15114001,3.0,2.0,0.0,1.0,10.5,7.0,0.0,3.5
15114003,3.0,0.0,0.0,3.0,7.5,0.0,0.0,7.5
15114004,1.0,1.0,0.0,0.0,5.1,5.1,0.0,0.0
15114005,3.0,2.0,1.0,0.0,15.299999999999999,10.2,5.1,0.0
15114006,13.0,1.0,6.0,6.0,28.6,2.2,13.2,13.2
15114008,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
15114010,12.0,4.0,5.0,3.0,114.80000000000001,35.6,49.5,29.7
15114011,1.0,0.0,0.0,1.0,13.6,0.0,0.0,13.6
15114012,5.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0
15114013,31.0,12.0,6.0,13.0,58.5,30.0,9.0,19.5
15114014,2.0,2.0,0.0,0.0,24.0,24.0,0.0,0.0
15114015,66.0,6.0,26.0,34.0,184.79999999999998,16.8,72.8,95.2
15114031,35.0,18.0,17.0,0.0,65.77999999999999,34.68,31.099999999999998,0.0
15114032,2.0,1.0,0.0,1.0,12.8,5.9,0.0,6.9
15114033,3.0,0.0,3.0,0.0,8.97,0.0,8.97,0.0
15114036,5.0,0.0,1.0,4.0,32.5,0.0,6.5,26.0
15114037,3.0,0.0,0.0,3.0,11.7,0.0,0.0,11.7
15115000,10.0,5.0,4.0,1.0,38.99999999999999,19.5,15.6,3.9
15115001,17.0,5.0,11.0,1.0,66.29999999999998,19.5,42.89999999999999,3.9
15115002,15.0,5.0,9.0,1.0,265.5,90.0,162.0,13.5
15115003,44.0,15.0,18.0,11.0,213.10000000000005,75.4,84.2,53.49999999999999
15115004,2.0,0.0,0.0,2.0,16.0,0.0,0.0,16.0
15115007,5.0,3.0,1.0,1.0,44.5,26.700000000000003,8.9,8.9
15115008,5.0,2.0,1.0,2.0,44.5,17.8,8.9,17.8
15115009,4.0,0.0,0.0,4.0,55.6,0.0,0.0,55.6
15115010,2.0,0.0,0.0,2.0,27.8,0.0,0.0,27.8
15115012,2.0,1.0,0.0,1.0,23.8,11.9,0.0,11.9
15115013,1.0,1.0,0.0,0.0,12.9,12.9,0.0,0.0
15115014,5.0,2.0,3.0,0.0,90.0,36.0,54.0,0.0
15115015,8.0,3.0,3.0,2.0,71.2,26.700000000000003,26.700000000000003,17.8
15115024,3.0,2.0,1.0,0.0,50.699999999999996,33.8,16.9,0.0
15115025,1.0,0.0,1.0,0.0,19.8,0.0,19.8,0.0
15115026,12.0,2.0,10.0,0.0,165.6,27.6,138.0,0.0
15115027,5.0,0.0,3.0,2.0,99.0,0.0,59.400000000000006,39.6
15115028,16.0,4.0,3.0,9.0,136.0,34.0,25.5,76.5
15115030,7.0,4.0,3.0,0.0,64.4,36.8,27.599999999999998,0.0
15115031,9.0,3.0,3.0,3.0,82.80000000000001,27.599999999999998,27.599999999999998,27.599999999999998
15115034,18.0,6.0,6.0,6.0,153.0,51.0,51.0,51.0
15115035,2.0,0.0,2.0,0.0,27.6,0.0,27.6,0.0
15115043,5.0,0.0,4.0,1.0,44.5,0.0,35.6,8.9
15115044,4.0,0.0,0.0,4.0,35.6,0.0,0.0,35.6
15116001,19.0,4.0,7.0,8.0,73.71000000000002,16.8,24.18,32.730000000000004
15116002,15.0,0.0,6.0,9.0,41.69999999999999,0.0,15.6,26.099999999999994
15116003,10.0,1.0,4.0,5.0,38.8,2.6,16.8,19.400000000000002
15119000,786.0,42.0,18.0,726.0,1774.1999999999998,63.0,41.400000000000006,1669.7999999999997
15119001,170.0,26.0,119.0,25.0,281.6,57.2,186.89999999999998,37.5
15119007,15.0,3.0,8.0,4.0,67.5,13.5,36.0,18.0
15119009,5.0,1.0,0.0,4.0,89.0,17.8,0.0,71.2
15120000,50.0,26.0,6.0,18.0,125.0,65.0,15.0,45.0
15120001,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0
15120002,1.0,0.0,1.0,0.0,8.5,0.0,8.5,0.0
15120003,2.0,0.0,2.0,0.0,29.8,0.0,29.8,0.0
15120004,3.0,1.0,1.0,1.0,15.0,5.0,5.0,5.0
15120005,2.0,0.0,1.0,1.0,22.0,0.0,11.0,11.0
15120006,2.0,0.0,2.0,0.0,44.0,0.0,44.0,0.0
15120007,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0
15120012,1.0,0.0,0.0,1.0,42.8,0.0,0.0,42.8
15120013,2.0,2.0,0.0,0.0,30.0,30.0,0.0,0.0
15120015,1.0,0.0,1.0,0.0,9.9,0.0,9.9,0.0
15121001,6.0,1.0,4.0,1.0,72.0,12.0,48.0,12.0
15121002,2.0,1.0,1.0,0.0,46.0,23.0,23.0,0.0
15123000,1.0,0.0,0.0,1.0,15.0,0.0,0.0,15.0
15130002,4.0,3.0,0.0,1.0,9.2,6.8999999999999995,0.0,2.3
15130006,1.0,0.0,1.0,0.0,13.3,0.0,13.3,0.0
15130007,2.0,0.0,0.0,2.0,7.8,0.0,0.0,7.8
15130009,13.0,2.0,2.0,9.0,115.19999999999999,21.8,21.490000000000002,71.91000000000001
15130010,4.0,0.0,1.0,3.0,15.400000000000002,0.0,5.5,9.899999999999999
15130011,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
15130013,9.0,0.0,7.0,2.0,89.10000000000001,0.0,69.3,19.8
15130015,5.0,4.0,0.0,1.0,34.5,27.6,0.0,6.9
15130016,1.0,1.0,0.0,0.0,14.9,14.9,0.0,0.0
15130024,9.0,4.0,1.0,4.0,50.400000000000006,22.4,5.6,22.4
15130025,1.0,0.0,0.0,1.0,8.5,0.0,0.0,8.5
15130026,2.0,0.0,2.0,0.0,17.8,0.0,17.8,0.0
15130027,35.0,13.0,11.0,11.0,385.0,143.0,121.0,121.0
15130029,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
15130034,21.0,8.0,5.0,8.0,115.5,44.0,27.5,44.0
15130035,7.0,0.0,0.0,7.0,84.0,0.0,0.0,84.0
15131001,7.0,2.0,5.0,0.0,62.3,17.8,44.5,0.0
15131002,3.0,0.0,0.0,3.0,16.5,0.0,0.0,16.5
15139002,2.0,0.0,0.0,2.0,19.2,0.0,0.0,19.2
15139008,1.0,0.0,1.0,0.0,8.5,0.0,8.5,0.0
15139011,3.0,0.0,1.0,2.0,25.5,0.0,8.5,17.0
15139013,2.0,0.0,2.0,0.0,27.0,0.0,27.0,0.0
15139017,1.0,0.0,0.0,1.0,14.9,0.0,0.0,14.9
15139018,2.0,0.0,0.0,2.0,13.8,0.0,0.0,13.8
15139023,4.0,0.0,1.0,3.0,22.0,0.0,5.5,16.5
15139024,1.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
15139025,1.0,0.0,0.0,1.0,6.9,0.0,0.0,6.9
15140001,2.0,2.0,0.0,0.0,39.6,39.6,0.0,0.0
15140003,2.0,0.0,0.0,2.0,39.6,0.0,0.0,39.6
15140004,1.0,0.0,0.0,1.0,19.8,0.0,0.0,19.8
15140007,1.0,1.0,0.0,0.0,7.9,7.9,0.0,0.0
15140009,2.0,2.0,0.0,0.0,15.8,15.8,0.0,0.0
15140012,1.0,1.0,0.0,0.0,22.8,22.8,0.0,0.0
15140018,1.0,0.0,0.0,1.0,19.8,0.0,0.0,19.8
15149000,1.0,0.0,0.0,1.0,4.5,0.0,0.0,4.5
15149001,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
15149003,1.0,1.0,0.0,0.0,18.8,18.8,0.0,0.0
15149005,2.0,1.0,1.0,0.0,37.6,18.8,18.8,0.0
15149006,5.0,0.0,0.0,5.0,94.0,0.0,0.0,94.0
15149011,3.0,1.0,2.0,0.0,23.700000000000003,7.9,15.8,0.0
15200000,28.0,14.0,14.0,0.0,78.39999999999999,39.2,39.2,0.0
15200001,24.0,12.0,0.0,12.0,55.2,27.6,0.0,27.6
15200002,32.0,0.0,32.0,0.0,73.60000000000001,0.0,73.60000000000001,0.0
15200003,5.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0
15200004,37.0,16.0,2.0,19.0,107.29999999999997,46.4,5.8,55.1
15200005,4.0,0.0,4.0,0.0,12.8,0.0,12.8,0.0
15200007,272.0,68.0,108.0,96.0,625.6000000000001,156.40000000000003,248.40000000000006,220.80000000000004
15200008,111.0,34.0,27.0,50.0,321.9,98.6,78.3,145.0
15200009,3.0,0.0,3.0,0.0,9.600000000000001,0.0,9.600000000000001,0.0
15200010,36.0,36.0,0.0,0.0,216.0,216.0,0.0,0.0
15200011,12.0,12.0,0.0,0.0,72.0,72.0,0.0,0.0
15200012,12.0,0.0,0.0,12.0,31.2,0.0,0.0,31.2
15201002,18.0,0.0,18.0,0.0,54.0,0.0,54.0,0.0
15201003,1.0,0.0,0.0,1.0,3.3,0.0,0.0,3.3
15201005,36.0,26.0,10.0,0.0,118.8,85.8,33.0,0.0
15202001,51.0,30.0,21.0,0.0,306.0,180.0,126.0,0.0
15202002,10.0,4.0,0.0,6.0,23.0,9.2,0.0,13.8
15202003,36.0,0.0,12.0,24.0,144.0,0.0,48.0,96.0
15202005,8.0,4.0,4.0,0.0,18.4,9.2,9.2,0.0
15202006,21.0,0.0,21.0,0.0,48.3,0.0,48.3,0.0
15202007,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0
15202008,3.0,0.0,3.0,0.0,9.0,0.0,9.0,0.0
15202012,3.0,1.0,1.0,1.0,14.700000000000001,4.9,4.9,4.9
15202017,8.0,0.0,0.0,8.0,23.2,0.0,0.0,23.2
15202020,2.0,0.0,1.0,1.0,8.0,0.0,4.0,4.0
15202021,2.0,1.0,0.0,1.0,8.0,4.0,0.0,4.0
15202028,7.0,2.0,4.0,1.0,52.5,15.0,30.0,7.5
15202030,2.0,1.0,0.0,1.0,12.0,6.0,0.0,6.0
