u,i,u_i_count_all,u_i_count_2,u_i_count_3,u_i_count_4,u_i_amount_all,u_i_amount_2,u_i_amount_3,u_i_amount_4
2900002930092,22103005,0.83,0.0,0.83,0.0,5.98,0.0,5.98,0.0
2900002930092,22701014,0.68,0.0,0.0,0.68,13.33,0.0,0.0,13.33
2900002930092,22715002,0.406,0.406,0.0,0.0,6.33,6.33,0.0,0.0
2900002930092,23110001,37.0,0.0,0.0,37.0,37.0,0.0,0.0,37.0
2900002930092,23110174,0.9320000000000002,0.0,0.3720000000000001,0.56,16.14,0.0,7.29,8.85
2900002930092,23110175,0.304,0.0,0.0,0.304,5.96,0.0,0.0,5.96
2900002930092,23112032,1.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0
2900002930092,25120016,0.003,0.0,0.0,0.003,3.0,0.0,0.0,3.0
2900002930092,27200924,0.001,0.0,0.0,0.001,8.0,0.0,0.0,8.0
2900002930092,27200938,0.005,0.0,0.003,0.002,27.72,0.0,15.5,12.22
2900002930092,27400855,0.001,0.0,0.0,0.001,8.0,0.0,0.0,8.0
2900002930092,30380002,1.0,0.0,0.0,1.0,0.3,0.0,0.0,0.3
2900002932416,10000011,1.0,0.0,0.0,1.0,2.7,0.0,0.0,2.7
2900002932416,10002000,1.0,0.0,0.0,1.0,4.5,0.0,0.0,4.5
2900002932416,11303050,1.0,0.0,1.0,0.0,9.9,0.0,9.9,0.0
2900002932416,14131017,1.0,0.0,1.0,0.0,18.9,0.0,18.9,0.0
2900002932416,14701018,1.0,1.0,0.0,0.0,46.9,46.9,0.0,0.0
2900002932416,14800022,1.0,0.0,1.0,0.0,6.9,0.0,6.9,0.0
2900002932416,14801005,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0
2900002932416,15110046,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
2900002932416,15111001,1.0,0.0,1.0,0.0,7.9,0.0,7.9,0.0
2900002932416,15111002,1.0,0.0,1.0,0.0,7.9,0.0,7.9,0.0
2900002932416,15114000,2.0,0.0,2.0,0.0,3.2,0.0,3.2,0.0
2900002932416,15343010,1.0,1.0,0.0,0.0,9.6,9.6,0.0,0.0
2900002932416,21021043,0.614,0.0,0.0,0.614,12.27,0.0,0.0,12.27
2900002932416,21200006,0.001,0.001,0.0,0.0,25.0,25.0,0.0,0.0
2900002932416,22007011,0.556,0.0,0.23399999999999999,0.322,17.509999999999998,0.0,9.27,8.24
2900002932416,22013008,5.118,5.118,0.0,0.0,84.6,84.6,0.0,0.0
2900002932416,22013022,1.534,0.0,1.534,0.0,6.14,0.0,6.14,0.0
2900002932416,22036000,1.892,0.0,0.0,1.892,9.46,0.0,0.0,9.46
2900002932416,22101000,1.1099999999999999,0.0,1.1099999999999999,0.0,15.23,0.0,15.23,0.0
2900002932416,22102001,0.4320000000000001,0.0,0.4320000000000001,0.0,4.22,0.0,4.22,0.0
2900002932416,22102004,0.7,0.0,0.7,0.0,5.59,0.0,5.59,0.0
2900002932416,22102014,0.342,0.0,0.342,0.0,4.78,0.0,4.78,0.0
2900002932416,22103001,1.466,0.978,0.488,0.0,32.45,21.91,10.54,0.0
2900002932416,22120004,0.5539999999999999,0.5539999999999999,0.0,0.0,3.88,3.88,0.0,0.0
2900002932416,22120039,0.306,0.306,0.0,0.0,5.51,5.51,0.0,0.0
2900002932416,22130000,0.602,0.0,0.602,0.0,2.99,0.0,2.99,0.0
2900002932416,22130007,0.344,0.0,0.344,0.0,2.06,0.0,2.06,0.0
2900002932416,22130016,0.47600000000000003,0.0,0.47600000000000003,0.0,2.36,0.0,2.36,0.0
2900002932416,22130017,0.8300000000000001,0.0,0.8300000000000001,0.0,3.76,0.0,3.76,0.0
2900002932416,22172007,0.982,0.47600000000000003,0.506,0.0,5.16,2.33,2.83,0.0
2900002932416,22190000,0.45,0.45,0.0,0.0,2.16,2.16,0.0,0.0
2900002932416,22671053,0.722,0.0,0.722,0.0,8.66,0.0,8.66,0.0
2900002932416,22671054,1.126,1.126,0.0,0.0,16.21,16.21,0.0,0.0
2900002932416,22671058,2.33,0.0,1.062,1.268,32.19,0.0,16.97,15.22
2900002932416,23110007,24.0,12.0,12.0,0.0,24.0,12.0,12.0,0.0
2900002932416,23110009,162.0,0.0,82.0,80.0,180.0,0.0,100.0,80.0
2900002932416,23130012,1.0,0.0,1.0,0.0,9.8,0.0,9.8,0.0
2900002932416,24010825,0.466,0.466,0.0,0.0,24.98,24.98,0.0,0.0
2900002932416,25111009,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0
2900002932416,25120014,9.0,0.0,9.0,0.0,10.8,0.0,10.8,0.0
2900002932416,25120016,0.10700000000000004,0.007,0.08400000000000003,0.016,81.79999999999998,7.0,58.79999999999998,16.0
2900002932416,25120036,108.0,0.0,16.0,92.0,75.59999999999997,0.0,11.2,64.39999999999998
2900002932416,25121003,14.735000000000001,10.525,4.21,0.0,28.0,20.0,8.0,0.0
2900002932416,25121013,0.268,0.0,0.268,0.0,4.72,0.0,4.72,0.0
2900002932416,25121022,4.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0
2900002932416,25405948,0.504,0.0,0.0,0.504,10.08,0.0,0.0,10.08
2900002932416,27000019,0.4920000000000001,0.4920000000000001,0.0,0.0,56.97,56.97,0.0,0.0
2900002932416,27000581,520.0,520.0,0.0,0.0,27.87,27.87,0.0,0.0
2900002932416,27002042,0.57,0.57,0.0,0.0,62.47,62.47,0.0,0.0
2900002932416,27100542,0.8420000000000001,0.0,0.552,0.29,13.82,0.0,6.4,7.42
2900002932416,27300282,0.11599999999999999,0.0,0.0,0.11599999999999999,3.67,0.0,0.0,3.67
2900002932416,27400145,0.08800000000000001,0.0,0.08800000000000001,0.0,15.84,0.0,15.84,0.0
2900002932416,30380002,1.0,0.0,1.0,0.0,0.3,0.0,0.3,0.0
2900002932416,30380003,5.0,1.0,2.0,2.0,1.0,0.2,0.4,0.4
2900002932416,30500039,1.0,1.0,0.0,0.0,99.0,99.0,0.0,0.0
2900002932416,30503013,1.0,1.0,0.0,0.0,38.0,38.0,0.0,0.0
2900002932416,30710077,1.0,0.0,1.0,0.0,19.9,0.0,19.9,0.0
2900002932416,30710078,1.0,0.0,1.0,0.0,19.9,0.0,19.9,0.0
2900002932416,30821053,1.0,0.0,1.0,0.0,4.9,0.0,4.9,0.0
2900002932416,30822034,1.0,0.0,1.0,0.0,9.9,0.0,9.9,0.0
2900002932416,30832012,1.0,0.0,1.0,0.0,11.0,0.0,11.0,0.0
2900002932416,33060009,1.0,0.0,1.0,0.0,8.9,0.0,8.9,0.0
2900002932614,10114000,2.0,0.0,1.0,1.0,9.0,0.0,4.5,4.5
2900002932614,10116000,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
2900002932614,10119012,1.0,0.0,0.0,1.0,6.8,0.0,0.0,6.8
2900002932614,10119013,1.0,0.0,1.0,0.0,6.8,0.0,6.8,0.0
2900002932614,10136006,2.0,2.0,0.0,0.0,7.6,7.6,0.0,0.0
2900002932614,10136008,5.0,0.0,2.0,3.0,19.0,0.0,7.6,11.399999999999999
2900002932614,10152011,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
2900002932614,11500121,1.0,1.0,0.0,0.0,15.9,15.9,0.0,0.0
2900002932614,11500133,1.0,1.0,0.0,0.0,9.6,9.6,0.0,0.0
2900002932614,14032021,1.0,0.0,1.0,0.0,5.9,0.0,5.9,0.0
2900002932614,14091046,1.0,1.0,0.0,0.0,5.2,5.2,0.0,0.0
2900002932614,14105022,1.0,0.0,1.0,0.0,13.5,0.0,13.5,0.0
2900002932614,14130055,1.0,0.0,0.0,1.0,8.7,0.0,0.0,8.7
2900002932614,14275022,2.0,0.0,2.0,0.0,4.4,0.0,4.4,0.0
2900002932614,14750012,1.0,0.0,1.0,0.0,12.5,0.0,12.5,0.0
2900002932614,14750061,1.0,1.0,0.0,0.0,13.6,13.6,0.0,0.0
2900002932614,14770018,1.0,1.0,0.0,0.0,106.9,106.9,0.0,0.0
2900002932614,14830017,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
2900002932614,14863003,1.0,0.0,0.0,1.0,19.3,0.0,0.0,19.3
2900002932614,15104009,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
2900002932614,15110028,1.0,0.0,0.0,1.0,9.3,0.0,0.0,9.3
2900002932614,15111010,2.0,0.0,0.0,2.0,9.0,0.0,0.0,9.0
2900002932614,15115014,2.0,1.0,1.0,0.0,36.0,18.0,18.0,0.0
2900002932614,15119000,12.0,12.0,0.0,0.0,18.0,18.0,0.0,0.0
2900002932614,15119007,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
2900002932614,15202030,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0
2900002932614,15605016,1.0,1.0,0.0,0.0,68.0,68.0,0.0,0.0
2900002932614,30000032,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
2900002932614,30000034,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
2900002932614,30380003,1.0,0.0,1.0,0.0,0.2,0.0,0.2,0.0
2900002932614,32416009,1.0,0.0,0.0,1.0,14.8,0.0,0.0,14.8
2900002933024,10201014,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0
2900002933024,10201016,20.0,6.0,2.0,12.0,71.6,24.0,8.0,39.6
2900002933024,10201030,4.0,2.0,2.0,0.0,16.4,8.2,8.2,0.0
2900002933024,11220041,1.0,1.0,0.0,0.0,5.5,5.5,0.0,0.0
2900002933024,11301089,1.0,1.0,0.0,0.0,19.8,19.8,0.0,0.0
2900002933024,11521063,2.0,0.0,2.0,0.0,33.8,0.0,33.8,0.0
2900002933024,11531047,1.0,0.0,1.0,0.0,11.9,0.0,11.9,0.0
2900002933024,14010012,3.0,2.0,0.0,1.0,10.5,7.0,0.0,3.5
2900002933024,14010015,2.0,1.0,0.0,1.0,13.0,6.5,0.0,6.5
2900002933024,14015055,1.0,0.0,1.0,0.0,12.9,0.0,12.9,0.0
2900002933024,14052032,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
2900002933024,14073007,4.0,0.0,2.0,2.0,26.4,0.0,13.2,13.2
2900002933024,14080005,1.0,0.0,1.0,0.0,13.8,0.0,13.8,0.0
2900002933024,14081017,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
2900002933024,14131008,1.0,1.0,0.0,0.0,39.8,39.8,0.0,0.0
2900002933024,14145008,1.0,1.0,0.0,0.0,16.5,16.5,0.0,0.0
2900002933024,14200059,1.0,0.0,1.0,0.0,8.6,0.0,8.6,0.0
2900002933024,14531033,1.0,0.0,1.0,0.0,27.9,0.0,27.9,0.0
2900002933024,14543003,1.0,0.0,1.0,0.0,24.9,0.0,24.9,0.0
2900002933024,14550004,1.0,0.0,1.0,0.0,18.9,0.0,18.9,0.0
2900002933024,14551016,1.0,0.0,1.0,0.0,18.5,0.0,18.5,0.0
2900002933024,14580000,1.0,0.0,1.0,0.0,39.8,0.0,39.8,0.0
2900002933024,14580016,1.0,0.0,1.0,0.0,33.0,0.0,33.0,0.0
2900002933024,14580023,1.0,1.0,0.0,0.0,168.0,168.0,0.0,0.0
2900002933024,14594007,1.0,1.0,0.0,0.0,2.3,2.3,0.0,0.0
2900002933024,14594014,1.0,0.0,1.0,0.0,4.8,0.0,4.8,0.0
2900002933024,14594017,1.0,1.0,0.0,0.0,4.8,4.8,0.0,0.0
2900002933024,14594028,1.0,0.0,1.0,0.0,27.5,0.0,27.5,0.0
2900002933024,14596018,1.0,1.0,0.0,0.0,6.9,6.9,0.0,0.0
2900002933024,14750040,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
2900002933024,14846001,1.0,1.0,0.0,0.0,7.9,7.9,0.0,0.0
2900002933024,14846016,1.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0
2900002933024,15110028,1.0,1.0,0.0,0.0,7.9,7.9,0.0,0.0
2900002933024,15110060,2.0,2.0,0.0,0.0,34.7,34.7,0.0,0.0
2900002933024,15113002,1.0,0.0,0.0,1.0,3.9,0.0,0.0,3.9
2900002933024,15119000,6.0,0.0,0.0,6.0,13.8,0.0,0.0,13.8
2900002933024,15120000,6.0,0.0,0.0,6.0,15.0,0.0,0.0,15.0
2900002933024,15130007,2.0,0.0,0.0,2.0,7.8,0.0,0.0,7.8
2900002933024,15130024,1.0,1.0,0.0,0.0,5.6,5.6,0.0,0.0
2900002933024,15209018,1.0,0.0,0.0,1.0,22.8,0.0,0.0,22.8
2900002933024,15210001,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0
2900002933024,15502061,1.0,0.0,0.0,1.0,9.0,0.0,0.0,9.0
2900002933024,22007005,0.606,0.606,0.0,0.0,10.67,10.67,0.0,0.0
2900002933024,22007027,1.338,1.338,0.0,0.0,20.869999999999997,20.869999999999997,0.0,0.0
2900002933024,22008019,2.474,1.4180000000000001,0.0,1.056,38.33,27.79,0.0,10.54
2900002933024,22008020,1.834,1.24,0.0,0.594,29.9,21.82,0.0,8.08
2900002933024,22010032,0.23600000000000002,0.23600000000000002,0.0,0.0,6.04,6.04,0.0,0.0
2900002933024,22013008,0.794,0.794,0.0,0.0,12.69,12.69,0.0,0.0
2900002933024,22013022,1.3279999999999998,0.0,1.3279999999999998,0.0,23.369999999999997,0.0,23.369999999999997,0.0
2900002933024,22036000,3.544,0.0,0.0,3.544,18.6,0.0,0.0,18.6
2900002933024,22102000,1.7240000000000002,0.542,0.642,0.54,12.82,3.79,6.03,3.0
2900002933024,22102005,0.744,0.324,0.0,0.42,5.15,3.89,0.0,1.26
2900002933024,22103004,0.61,0.61,0.0,0.0,1.46,1.46,0.0,0.0
2900002933024,22111008,0.616,0.616,0.0,0.0,1.22,1.22,0.0,0.0
2900002933024,22111015,1.058,1.058,0.0,0.0,13.33,13.33,0.0,0.0
2900002933024,22111018,0.005,0.0,0.0,0.005,5.0,0.0,0.0,5.0
2900002933024,22111031,0.518,0.0,0.518,0.0,5.28,0.0,5.28,0.0
2900002933024,22120004,0.74,0.74,0.0,0.0,3.82,3.82,0.0,0.0
2900002933024,22120005,0.8700000000000001,0.8700000000000001,0.0,0.0,9.43,9.43,0.0,0.0
2900002933024,22130007,0.368,0.0,0.0,0.368,0.73,0.0,0.0,0.73
2900002933024,22130016,0.674,0.674,0.0,0.0,2.67,2.67,0.0,0.0
2900002933024,22172007,0.562,0.562,0.0,0.0,2.81,2.81,0.0,0.0
2900002933024,22500022,1.9380000000000002,0.0,1.9380000000000002,0.0,14.73,0.0,14.73,0.0
2900002933024,22600002,3.888,0.0,0.0,3.888,23.25,0.0,0.0,23.25
2900002933024,22601000,4.026,0.0,0.0,4.026,23.76,0.0,0.0,23.76
2900002933024,22603000,1.982,0.0,0.0,1.982,18.16,0.0,0.0,18.16
2900002933024,22701007,0.342,0.342,0.0,0.0,10.81,10.81,0.0,0.0
2900002933024,22701018,0.228,0.0,0.228,0.0,3.64,0.0,3.64,0.0
2900002933024,22701020,0.42200000000000004,0.42200000000000004,0.0,0.0,8.43,8.43,0.0,0.0
2900002933024,23110009,50.0,30.0,10.0,10.0,50.0,30.0,10.0,10.0
2900002933024,23121052,0.28600000000000003,0.0,0.0,0.28600000000000003,10.75,0.0,0.0,10.75
2900002933024,23132061,0.001,0.0,0.001,0.0,5.0,0.0,5.0,0.0
2900002933024,23132068,0.146,0.0,0.0,0.146,2.86,0.0,0.0,2.86
2900002933024,24010809,0.36200000000000004,0.0,0.0,0.36200000000000004,20.13,0.0,0.0,20.13
2900002933024,24010819,0.27399999999999997,0.0,0.0,0.27399999999999997,11.95,0.0,0.0,11.95
2900002933024,27300274,1.142,0.59,0.552,0.0,5.25,2.71,2.54,0.0
2900002933024,27300276,0.18,0.0,0.18,0.0,2.81,0.0,2.81,0.0
2900002933024,27300281,0.256,0.256,0.0,0.0,3.99,3.99,0.0,0.0
2900002933024,27400289,0.05,0.0,0.05,0.0,3.5,0.0,3.5,0.0
2900002933024,27410000,0.006,0.0,0.0,0.006,6.0,0.0,0.0,6.0
2900002933024,27410042,0.002,0.002,0.0,0.0,7.0,7.0,0.0,0.0
2900002933024,30380002,2.0,0.0,2.0,0.0,0.6,0.0,0.6,0.0
2900002933024,30380003,5.0,2.0,2.0,1.0,1.0,0.4,0.4,0.2
2900002933918,11112019,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
2900002933918,11200057,1.0,0.0,0.0,1.0,36.9,0.0,0.0,36.9
2900002933918,11204001,1.0,1.0,0.0,0.0,26.9,26.9,0.0,0.0
2900002933918,14770039,1.0,0.0,0.0,1.0,124.9,0.0,0.0,124.9
2900002933918,15004005,1.0,0.0,0.0,1.0,2.2,0.0,0.0,2.2
2900002933918,15012003,1.0,0.0,0.0,1.0,12.8,0.0,0.0,12.8
2900002933918,15114015,4.0,0.0,0.0,4.0,11.2,0.0,0.0,11.2
2900002933918,15130035,1.0,0.0,0.0,1.0,12.0,0.0,0.0,12.0
2900002933918,15231005,2.0,0.0,0.0,2.0,8.0,0.0,0.0,8.0
2900002933918,20121037,0.248,0.0,0.0,0.248,7.84,0.0,0.0,7.84
2900002933918,22021008,0.83,0.0,0.0,0.83,9.1,0.0,0.0,9.1
2900002933918,23110001,23.0,0.0,0.0,23.0,23.0,0.0,0.0,23.0
2900002933918,23110009,10.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0
2900002933918,23113025,1.0,0.0,0.0,1.0,15.0,0.0,0.0,15.0
2900002933918,30380002,1.0,0.0,0.0,1.0,0.3,0.0,0.0,0.3
2900002933918,30444024,1.0,0.0,0.0,1.0,4.9,0.0,0.0,4.9
2900002933918,30444029,1.0,0.0,0.0,1.0,4.9,0.0,0.0,4.9
2900002933918,32360026,1.0,0.0,0.0,1.0,22.0,0.0,0.0,22.0
2900002934304,10002031,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
2900002934304,10008012,1.0,0.0,0.0,1.0,6.8,0.0,0.0,6.8
2900002934304,10008013,1.0,0.0,0.0,1.0,6.8,0.0,0.0,6.8
2900002934304,10119019,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
2900002934304,11056005,1.0,0.0,0.0,1.0,5.6,0.0,0.0,5.6
2900002934304,11230201,1.0,0.0,1.0,0.0,46.5,0.0,46.5,0.0
2900002934304,11300206,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0
2900002934304,11501028,1.0,0.0,0.0,1.0,11.9,0.0,0.0,11.9
2900002934304,14010021,1.0,0.0,1.0,0.0,3.8,0.0,3.8,0.0
2900002934304,14012004,1.0,0.0,1.0,0.0,3.8,0.0,3.8,0.0
2900002934304,14200020,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
2900002934304,14750011,1.0,0.0,1.0,0.0,6.2,0.0,6.2,0.0
2900002934304,14750064,1.0,0.0,0.0,1.0,6.5,0.0,0.0,6.5
2900002934304,14831008,1.0,0.0,0.0,1.0,13.5,0.0,0.0,13.5
2900002934304,15104012,1.0,1.0,0.0,0.0,14.5,14.5,0.0,0.0
2900002934304,15116001,3.0,0.0,0.0,3.0,12.600000000000001,0.0,0.0,12.600000000000001
2900002934304,15120006,1.0,0.0,1.0,0.0,22.0,0.0,22.0,0.0
2900002934304,15232001,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
2900002934304,15232004,1.0,0.0,1.0,0.0,6.5,0.0,6.5,0.0
2900002934304,15343007,1.0,0.0,0.0,1.0,11.7,0.0,0.0,11.7
2900002934304,15410015,1.0,1.0,0.0,0.0,16.8,16.8,0.0,0.0
2900002934304,15605048,1.0,0.0,1.0,0.0,69.0,0.0,69.0,0.0
2900002934304,22013008,0.546,0.546,0.0,0.0,8.73,8.73,0.0,0.0
2900002934304,22102000,0.38,0.38,0.0,0.0,2.43,2.43,0.0,0.0
2900002934304,22102004,0.39,0.39,0.0,0.0,2.4,2.4,0.0,0.0
2900002934304,22702004,0.256,0.0,0.0,0.256,10.14,0.0,0.0,10.14
2900002934304,22801000,0.522,0.0,0.0,0.522,5.21,0.0,0.0,5.21
2900002934304,23132063,0.001,0.001,0.0,0.0,5.5,5.5,0.0,0.0
2900002934304,24401008,0.10800000000000001,0.10800000000000001,0.0,0.0,14.21,14.21,0.0,0.0
2900002934304,24401009,0.11800000000000001,0.11800000000000001,0.0,0.0,12.93,12.93,0.0,0.0
2900002934304,25121003,2.105,2.105,0.0,0.0,4.0,4.0,0.0,0.0
2900002934304,27002169,0.182,0.0,0.0,0.182,23.26,0.0,0.0,23.26
2900002934304,27002194,0.20800000000000002,0.0,0.0,0.20800000000000002,4.12,0.0,0.0,4.12
2900002934304,27100542,0.32799999999999996,0.0,0.0,0.32799999999999996,8.4,0.0,0.0,8.4
2900002934304,33001055,1.0,1.0,0.0,0.0,299.0,299.0,0.0,0.0
2900002934304,36030033,1.0,0.0,1.0,0.0,14.9,0.0,14.9,0.0
2900002934342,10422011,1.0,0.0,0.0,1.0,14.8,0.0,0.0,14.8
2900002934342,11500042,1.0,0.0,1.0,0.0,14.9,0.0,14.9,0.0
2900002934342,11502035,1.0,0.0,1.0,0.0,3.8,0.0,3.8,0.0
2900002934342,14000001,1.0,0.0,0.0,1.0,3.2,0.0,0.0,3.2
2900002934342,14000002,1.0,0.0,0.0,1.0,3.2,0.0,0.0,3.2
2900002934342,14013011,1.0,0.0,0.0,1.0,2.5,0.0,0.0,2.5
2900002934342,14082017,1.0,0.0,0.0,1.0,2.8,0.0,0.0,2.8
2900002934342,14082022,1.0,0.0,0.0,1.0,2.8,0.0,0.0,2.8
2900002934342,14082023,1.0,0.0,0.0,1.0,2.8,0.0,0.0,2.8
2900002934342,14082027,1.0,0.0,0.0,1.0,3.5,0.0,0.0,3.5
2900002934342,14091021,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
2900002934342,14091022,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
2900002934342,14091034,1.0,0.0,0.0,1.0,3.3,0.0,0.0,3.3
2900002934342,14826011,1.0,1.0,0.0,0.0,19.9,19.9,0.0,0.0
2900002934342,14831002,1.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
2900002934342,14833009,1.0,0.0,0.0,1.0,14.0,0.0,0.0,14.0
2900002934342,14836007,1.0,0.0,0.0,1.0,8.9,0.0,0.0,8.9
2900002934342,14837005,1.0,0.0,0.0,1.0,9.8,0.0,0.0,9.8
2900002934342,14841008,1.0,1.0,0.0,0.0,4.8,4.8,0.0,0.0
2900002934342,14845026,1.0,1.0,0.0,0.0,11.9,11.9,0.0,0.0
2900002934342,14846001,1.0,1.0,0.0,0.0,7.9,7.9,0.0,0.0
2900002934342,14860014,1.0,0.0,0.0,1.0,1.8,0.0,0.0,1.8
2900002934342,14860017,3.0,0.0,0.0,3.0,8.399999999999999,0.0,0.0,8.399999999999999
2900002934342,14874000,1.0,1.0,0.0,0.0,5.3,5.3,0.0,0.0
2900002934342,14916004,1.0,1.0,0.0,0.0,6.9,6.9,0.0,0.0
2900002934342,14932002,1.0,1.0,0.0,0.0,15.8,15.8,0.0,0.0
2900002934342,15000051,2.0,0.0,0.0,2.0,9.8,0.0,0.0,9.8
2900002934342,15114013,12.0,12.0,0.0,0.0,30.0,30.0,0.0,0.0
2900002934342,15320001,1.0,0.0,0.0,1.0,27.9,0.0,0.0,27.9
2900002934342,15333001,1.0,0.0,0.0,1.0,17.9,0.0,0.0,17.9
2900002934342,22001000,0.982,0.0,0.982,0.0,3.69,0.0,3.69,0.0
2900002934342,22007026,0.5720000000000001,0.0,0.0,0.5720000000000001,6.84,0.0,0.0,6.84
2900002934342,22012011,1.706,1.706,0.0,0.0,17.03,17.03,0.0,0.0
2900002934342,22013022,1.0659999999999998,0.0,1.0659999999999998,0.0,11.49,0.0,11.49,0.0
2900002934342,22040007,0.382,0.382,0.0,0.0,38.12,38.12,0.0,0.0
2900002934342,22102005,0.594,0.0,0.0,0.594,2.36,0.0,0.0,2.36
2900002934342,22102014,1.0759999999999998,0.0,1.0759999999999998,0.0,8.59,0.0,8.59,0.0
2900002934342,22130011,0.374,0.374,0.0,0.0,4.34,4.34,0.0,0.0
2900002934342,22172007,1.1520000000000001,0.0,1.1520000000000001,0.0,3.69,0.0,3.69,0.0
2900002934342,22601000,2.18,0.0,0.0,2.18,11.73,0.0,0.0,11.73
2900002934342,22602001,0.8640000000000001,0.0,0.8640000000000001,0.0,13.79,0.0,13.79,0.0
2900002934342,22610002,1.05,0.0,1.05,0.0,6.05,0.0,6.05,0.0
2900002934342,22630000,0.33799999999999997,0.0,0.33799999999999997,0.0,4.04,0.0,4.04,0.0
2900002934342,22630009,0.9540000000000001,0.0,0.9540000000000001,0.0,15.07,0.0,15.07,0.0
2900002934342,22701014,1.02,0.0,0.0,1.02,19.99,0.0,0.0,19.99
2900002934342,22701021,0.44799999999999995,0.0,0.44799999999999995,0.0,8.95,0.0,8.95,0.0
2900002934342,23110001,15.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0
2900002934342,23110190,2.0,2.0,0.0,0.0,7.2,7.2,0.0,0.0
2900002934342,23112029,1.0,1.0,0.0,0.0,7.5,7.5,0.0,0.0
2900002934342,23113024,1.0,0.0,1.0,0.0,18.0,0.0,18.0,0.0
2900002934342,23120001,0.642,0.642,0.0,0.0,24.14,24.14,0.0,0.0
2900002934342,23132063,0.001,0.001,0.0,0.0,22.0,22.0,0.0,0.0
2900002934342,23132068,0.598,0.0,0.0,0.598,11.72,0.0,0.0,11.72
2900002934342,24010809,0.764,0.0,0.764,0.0,39.42,0.0,39.42,0.0
2900002934342,25101044,7.0,3.0,2.0,2.0,14.0,6.0,4.0,4.0
2900002934342,25130010,0.6,0.6,0.0,0.0,8.16,8.16,0.0,0.0
2900002934342,27100542,0.45799999999999996,0.45799999999999996,0.0,0.0,11.72,11.72,0.0,0.0
2900002934342,27240000,436.0,436.0,0.0,0.0,3.31,3.31,0.0,0.0
2900002934342,27300276,0.15,0.0,0.0,0.15,2.34,0.0,0.0,2.34
2900002934342,27410003,12.0,12.0,0.0,0.0,12.0,12.0,0.0,0.0
2900002934342,27410042,0.001,0.0,0.001,0.0,4.0,0.0,4.0,0.0
2900002934342,27410044,0.001,0.0,0.001,0.0,3.5,0.0,3.5,0.0
2900002934342,30380002,1.0,0.0,0.0,1.0,0.3,0.0,0.0,0.3
2900002934762,10000011,2.0,1.0,0.0,1.0,5.4,2.7,0.0,2.7
2900002934762,10116032,1.0,0.0,1.0,0.0,2.6,0.0,2.6,0.0
2900002934762,10140002,1.0,0.0,1.0,0.0,1.5,0.0,1.5,0.0
2900002934762,10141007,1.0,0.0,1.0,0.0,13.8,0.0,13.8,0.0
2900002934762,10443004,1.0,1.0,0.0,0.0,316.0,316.0,0.0,0.0
2900002934762,14091007,2.0,2.0,0.0,0.0,7.8,7.8,0.0,0.0
2900002934762,14092079,2.0,2.0,0.0,0.0,17.8,17.8,0.0,0.0
2900002934762,14843027,1.0,0.0,1.0,0.0,7.9,0.0,7.9,0.0
2900002934762,14843028,1.0,0.0,1.0,0.0,7.9,0.0,7.9,0.0
2900002934762,14844039,2.0,0.0,2.0,0.0,8.6,0.0,8.6,0.0
2900002934762,15110015,12.0,12.0,0.0,0.0,19.2,19.2,0.0,0.0
2900002934762,15120000,6.0,6.0,0.0,0.0,15.0,15.0,0.0,0.0
2900002934762,15130013,1.0,0.0,1.0,0.0,9.9,0.0,9.9,0.0
2900002934762,22008019,0.978,0.0,0.978,0.0,7.8,0.0,7.8,0.0
2900002934762,27410003,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0
2900002934892,10422012,2.0,2.0,0.0,0.0,11.6,11.6,0.0,0.0
2900002934892,10450004,1.0,1.0,0.0,0.0,99.0,99.0,0.0,0.0
